k,c,h0,i0,kh,kv,V_kmh
34634943.1781442,9547.28574879385,0.0117468164705134,29.3449290594193,5785.40537006053,75.8682701416556,365.709600911769
54143864.0462175,10212.8470686157,0.0113589285638663,21.8554170565792,6329.032946919,36.9843553559279,257.024908308408
41049356.3476109,8697.52442437146,0.00907672927879056,28.1057841463789,8019.75021099408,60.4632633567866,247.644865510746
45844336.9646863,5963.05527051692,0.0118145100351762,25.3418940614561,5201.26547585923,68.597297349685,278.968629266817
30668758.637028,11149.1916600142,0.0100299818328118,24.5920166951528,5121.70813867392,53.7452662193482,386.660275927227
58248046.0083232,7491.53271118485,0.00841833218184802,29.3804575402285,4270.62869940084,73.0280961112712,295.064513361868
37197776.704623,5351.98572333541,0.00908461716584529,25.3670537031583,5675.81188068706,54.1879846926798,353.588012846717
49858127.8992069,14124.4241409358,0.0118481814656754,29.1652447967646,7799.16955521844,75.6996077471523,261.483033821159
32818037.0237874,12925.0492563224,0.00917271266964667,23.0809319824155,5786.31411367865,54.9610564626737,342.817357019889
52371134.8201002,18454.4147178861,0.00947976638930381,26.7516529625527,5434.95662998986,74.4208424891806,492.699111604433
39763055.4596152,10093.9533085607,0.0113400942535278,27.7649942255476,6707.38397698971,53.618139049893,343.218482895318
43245781.8339883,9429.7736964203,0.0117025991659414,20.2560321095494,7257.48761480913,29.6748508607475,434.338783418184
32682134.3884632,7922.45241505555,0.0100056988969558,24.4192128807601,8281.08553820495,74.9410960882104,350.149330230526
56438287.4529181,9504.68338892042,0.0119011236290895,24.2182124710804,5645.3748000894,69.7247674055133,318.368189702763
37353365.7463185,11539.8944206992,0.0101646174377328,21.9128321378546,4985.35491191357,49.1857790075032,362.618138059595
48181806.3043944,5161.38619134261,0.0112461495146649,22.201194741901,5627.17660090463,48.3923566448032,217.780086671029
35156513.998471,8163.82625181239,0.00913908073124524,24.154260636547,5180.59401625523,52.504785858911,393.857355691396
53830509.6589166,10729.6543277176,0.00879668567496207,23.2816367787596,8149.99768032243,60.1734995329286,383.982634866026
41991574.1054927,6966.00874047506,0.00858661611476999,26.4913585433402,5353.1195515024,44.2124487183618,499.303420287188
44409462.7853072,8568.4422969468,0.00875310354313613,22.6619460092538,5704.88691029297,26.1730961886922,349.396354861042
30209775.1461785,9087.59773631018,0.0106711347411559,23.472284576507,8311.98244326065,57.6477791384243,211.957711229229
59833404.980903,15664.2125746845,0.0106964756662366,26.8095724972217,6375.84178361188,28.1852658442614,213.483920312735
36094371.9699347,9952.69862691054,0.00802839124751005,24.7013918431404,5452.6384775383,73.0518732196373,406.230810952542
48905248.740439,17257.4397902602,0.0103619778908517,25.1194074715168,5446.25005405943,28.9758731132363,466.86173635505
33919961.0825966,7580.56843229697,0.0103146385177066,21.5994107855336,8022.25783558075,63.5340486938741,235.050932076508
50807038.0728811,7861.0024968697,0.00949987702989122,22.8117178267982,6704.20115294203,60.4870973162568,451.132794513019
39305597.6850903,13668.9828073126,0.00988564471350074,21.9707459681729,4052.48045433235,62.7375424739792,341.215419990009
43827805.2125015,12343.1698766261,0.0108037458696994,23.6511627834024,5351.00119080656,58.2843413006163,409.934127480504
31768347.0256355,5422.48108679127,0.0107574000982992,29.6299986950957,7805.4727314142,34.2185544946742,290.769468950565
55797988.6478871,15560.1823883366,0.0101360752290896,23.4631619899028,7139.8266790813,48.2590136382103,407.247557012225
38864048.024319,9804.54420027255,0.00859322065994109,25.5712996889765,6871.62359180415,63.1587179081541,224.187066364857
46762310.8818987,14213.9735905428,0.00855612236663852,24.6900664929784,5062.34307445295,33.6905671415633,224.710478539811
34325110.7197785,15236.2026923444,0.0108959055704667,23.9389725607743,7709.11382377736,50.1446562170688,312.930369870425
54623104.2569202,11115.3504496799,0.0107021034250633,25.2683850948963,7435.49974125398,79.4203330044637,462.820179829944
41366007.9226122,17507.0028390697,0.0118152668956073,21.2198240063326,4260.275221691,41.4300556313435,399.351995453249
45752149.08853,6515.32716280068,0.0102221074144345,21.3040025161499,8479.66931387207,48.7481222483998,372.917009950968
31301800.4117009,9155.85250175398,0.00814168387521547,24.5069945126843,6703.10206245211,52.1418732893693,267.742649601252
57727096.793643,18350.1026249944,0.0091929109782028,24.8363269636086,8596.75720690313,52.9313977316004,420.490963182553
36475257.7500072,5848.91765350498,0.00899204699266359,21.2800310931228,6755.72848639166,28.481265618374,298.306643631189
50284725.4544182,19388.5198847594,0.00814410485076631,23.1962441984777,4968.27288279938,46.3992093088348,386.34061670903
33291326.5280433,16419.6153012857,0.00958711221135524,21.5037212153383,5492.52693179885,62.0842112964488,454.123840084747
51757895.3781566,6449.25751342637,0.00944728275138703,28.9934620277459,5879.6094755337,25.0750649490766,318.453996906763
40260049.6078418,8391.78043956201,0.0113720787621493,25.4743224644509,7200.23075440077,46.9482916456614,470.589775598538
42459740.2426308,5050.51828948688,0.0110377130709937,24.3036014845699,7473.49180975295,23.7228843817102,320.688405064826
32258578.6306076,13054.7887469728,0.00956349204344871,23.7734015858703,8148.57903332093,53.5063820298738,335.341529403174
57184081.3631945,5066.13372710904,0.0113624582528004,20.1314554356282,5311.11487349592,76.8481297612692,429.711293863409
37698804.40546,7239.29384665951,0.0101345935645331,24.7698594839936,4531.54701645278,50.2525932563189,225.881000559965
47467537.09352,11569.4344333291,0.00830785439848433,29.9887430167189,4927.90934553383,75.4680253089986,453.429084766276
35464881.8581861,6430.95771157353,0.00960108678632727,20.1160666344645,4848.16067747517,60.3216604008294,205.163990747962
53074668.4374094,13670.6152559541,0.00933373400127154,24.4519814406152,6416.91709462682,25.5860890980021,234.281102316357
41908047.9207084,8246.25626878035,0.0111139172784576,25.6648594433977,7775.61279427135,76.9591983749214,206.16020801663
44837967.4061977,12483.427858151,0.0119761399028242,23.1739026961457,8630.81532571371,39.9647880561526,416.280447045159
30409105.6566938,17259.1350056933,0.0109198702886492,27.5203645375731,4998.27371592904,51.8179823309588,357.585097494511
59200932.1287102,9754.13321771907,0.0119935822101097,27.8190840685521,5604.01049190816,50.5594790348316,204.177568165005
36020836.8163478,7371.09979736455,0.010375451700399,24.032361690934,6375.69363943224,20.2197138716003,487.929928910159
48738069.978247,10308.3153288226,0.00984251802002071,27.0371157002429,8023.77259255293,61.7232039691883,230.023400810009
33607109.7808593,10405.5228346939,0.0094126443530355,22.4055190591479,6336.71405458958,77.8382106030401,455.596651632807
51142473.3801875,16198.966525489,0.0092471324739324,28.7347980791927,5985.93846081326,52.7817379156725,305.468839470503
39568061.4665356,5458.10584709992,0.00868235404856505,23.2829928080637,4804.09381334498,25.3537057261516,331.918251989765
43816672.4136049,8162.68546024105,0.00957929615616158,21.6337053233792,5355.17686762102,30.109540360724,425.791386132099
31490755.6301127,13219.7018651068,0.0108826709122807,20.5930169309509,6951.01502439545,71.7457814659006,337.416263326082
55250841.8386831,11541.5162599375,0.0106169789755256,24.5111213338119,5472.46520138831,71.8070171552383,480.097900802586
38081978.9747031,9502.95318018847,0.0113179627661136,21.5807344528575,4882.46182481714,47.572937069103,200.886995929175
47034564.9284727,17679.854164919,0.0102666318336977,21.2832357932236,5485.75734224378,46.2569848785284,356.049982180833
34763103.2720854,9428.85334108731,0.0110158006070855,22.6962404731723,8371.97253368437,52.0601112648876,390.101206538133
54081043.1113169,8898.80739983069,0.00816968277336436,21.6426356881113,6975.79569681807,56.9820918252488,323.761200483191
40842618.3707467,5175.67230518719,0.0118660915133791,20.8843715366392,8231.69449456902,28.8536150382796,434.474786313986
46131624.1897226,18634.9521611281,0.0112244538857645,28.3945591240803,8785.08741758553,50.9219336255804,338.113396859786
30851264.5084505,7319.98722409665,0.0109310697445028,21.7053292684078,8688.74481696708,65.7737287293941,399.150909425918
58449582.0796077,5349.60560545366,0.0104098524776394,20.6014622214349,8591.35814262904,21.1675112900102,443.378401185118
36941986.7925266,11990.2064192538,0.0088667685493958,28.4932722561645,8235.19096760274,66.0085071457129,326.36349939051
49577222.7037326,11581.2607988118,0.0116870399546884,24.022537813693,7547.01672161449,73.6518784790763,318.528053196056
33010329.5727802,11500.3884231658,0.0110700314061283,29.347022083481,4239.01642436776,57.5368862639686,395.271104432338
52425505.7779923,7642.28710870697,0.010974682381398,28.1670290164899,8457.11355636762,50.4536523017772,386.560585253862
40124500.2475344,8741.98182647489,0.00921914205398485,25.7528614267498,6814.38006369389,53.8228376679616,421.11679442346
42967034.1853452,9601.03822981122,0.0100913452608366,29.855772476067,8211.17205077135,51.2450613072171,339.505886134348
32498212.8218803,15454.0980548977,0.0101065189967574,23.4255410103188,5569.85663354809,26.2669781427797,360.966539415555
56700573.187558,7078.17146902515,0.00985710859302412,27.9070930738604,4067.67397471687,72.7730182983538,418.548359808662
37569744.1914634,6111.24312917496,0.0096618870945469,23.0156309636864,7110.29265737629,25.005385836988,476.798995537451
48017815.4979633,6195.94641759453,0.0084330717465249,20.2391746164968,6387.91220827494,22.99893429662,463.037930995156
35006446.2646948,11086.4441484624,0.00972635765935023,29.8171871854298,6474.18348769897,37.9079567810673,270.751839432008
53540749.7321951,15199.1898571389,0.00993392269601523,20.9902160576659,6121.60552395678,31.5874655624163,420.624000840925
42229577.3937916,5322.7786227804,0.0106717381776555,20.3018680489684,4352.69686817541,39.2891976296162,237.612843147989
44689693.2466974,16459.4324969427,0.0112641346677171,22.2609750524015,8883.29383566135,47.0805936440209,229.937477276806
30160749.5533816,10485.9107483298,0.00876865624427591,20.5247019144411,7872.11605833108,64.8838349819891,439.854696729904
59486855.0919887,7987.176363369,0.0106581662389286,25.3423059713925,8745.31344104457,69.2728657851691,203.491181806101
36300142.8359934,19518.8267188272,0.00811506709479173,23.7029137637898,7773.29900079007,24.3484652989972,395.121705761493
49108627.9625626,15627.8804109478,0.00838064411461017,21.3514867524868,4571.67423230725,24.5250431169094,271.226439038681
34044570.8335495,18705.3989321592,0.00982753126702687,23.3284312352997,5889.38546378075,68.8409602396443,344.283364697953
50698351.0956313,5613.55798215048,0.0114845613360267,27.2162852659079,6123.75374660875,37.3486611787532,285.534028421958
39098200.1426499,11728.0780273652,0.0095799893569392,27.4280122986064,6298.64706616739,64.7841098810514,249.013041379008
44078273.4082073,10121.051890881,0.0107304987909592,28.1694037168253,4980.59513562044,59.8623395507725,465.389526589796
31883627.7367045,7390.85875204476,0.00875828932794426,20.3810612930378,4705.55741726916,71.1098658118564,448.167969641406
56040695.138633,10562.7141265682,0.0114596848078893,28.5494038809266,6885.22381988642,44.6045518116744,274.894288759282
38587262.2849334,9894.11271603467,0.00817568303168289,21.4301922175715,4463.1835484145,72.1941296288286,270.295624882087
46495199.0523805,11937.6772160835,0.0102510167870297,26.2965498942984,4683.77222702079,61.9640479494527,487.896578048509
34500408.1316505,12801.0007232456,0.00816904798504222,27.4206085686116,7292.09142013417,22.3402541949986,351.043228184729
54751381.0211547,11013.7505682303,0.0100335972232915,21.753250836955,4846.26792235957,56.3463393250048,442.697703224538
41209503.8509176,13901.0100444249,0.0105304775305004,26.1449141595906,5213.99642055743,37.585042942097,243.561237815131
45481624.2360347,17055.6132734175,0.0108170546015536,24.9719042131045,4862.25776481955,32.6849459344233,393.615387052913
31136552.0384493,15029.274342388,0.0118302990077309,27.5603251912896,7370.04910837192,44.9742201895209,482.073307971696
58037159.3873271,7904.47032717382,0.0107564926184956,27.8572135372051,8017.90038241786,46.0560334146056,337.529325593224
36793997.0148655,16321.282404786,0.00946883603183957,28.79694257096,5136.31533632375,29.4822418533595,300.177713356605
50064709.1271234,12020.8691617325,0.00945160263214567,28.2677589645032,4056.78000953548,42.6850591369376,218.986781697522
33072714.8529951,5275.54562059261,0.00949894010911859,24.7010801530077,6599.25671384367,79.817710140946,479.362046914055
52022218.3614324,7684.33566280011,0.0117367813957452,22.4649510526131,6292.05483994158,56.7433069891572,356.634321659634
40465654.3194179,7062.12751948231,0.00956781232559737,23.3211166139119,7569.0359806189,78.9678222804711,207.447180273739
42791231.0788096,5096.65620526705,0.0116973161308023,27.6588324438839,5042.95602760529,44.7186577011428,286.293713837421
32114706.2762973,17802.1687542309,0.0087782168036329,28.8641640422294,8513.17906306336,57.1752050687924,495.664078649244
56884707.3464501,15430.0100932764,0.0117079528561959,23.6516903173006,6702.57246618099,64.5849061529601,484.456983999678
37894055.1427786,8434.48910743244,0.0103309180358514,29.6192192672894,6112.43490657063,51.9620807544865,283.524689022469
47662903.5530256,6771.16619843832,0.00952542834875647,26.8649663561424,7175.66103006096,63.4125128537911,256.951425290543
35539448.8606265,8813.19623433015,0.0116019756824452,29.9119361800016,8016.5676801989,37.506631143843,381.466336259811
52882025.899393,9575.37882030954,0.00870850769940971,25.7308798000125,6697.90540564948,42.4282111627651,295.49795842751
41634549.1353316,5815.69125695783,0.0112642933341929,26.8010096033434,7961.49149593807,74.3139822137668,482.367504870656
45064369.2816949,8288.21614147747,0.00950219006807095,29.1152445189842,5144.60889711115,50.9967927350211,381.928002226913
30551946.6424046,11428.0617877082,0.00917421084955138,26.437972488531,4597.70837676527,22.4469374502908,233.113320475847
58774894.5382896,18024.8196821052,0.0119454475264165,20.1244783837247,4399.51063152596,64.2914660173775,480.973008397013
35865377.8093345,5003.48039052402,0.0102445763847686,23.4430491664722,6230.91390475945,24.7644203645294,200.031616018801
48482578.7019333,14303.3573456626,0.00953586330212774,25.4382805365657,7859.85302637201,59.0812494724366,476.759891547374
33787939.3451182,13407.0787426265,0.0101801673950013,29.3076385518011,6884.19144702403,38.1415767897071,444.238527858312
51360410.0814293,8485.53769777486,0.0117752408725818,28.1294811405673,6414.7980694193,45.459645303599,474.190993833349
39486110.0217339,7198.26538873586,0.00961002789311801,29.5611710469866,5815.56523883141,35.58725985446,412.121908253664
43542688.4938241,5852.02908916249,0.0097922031988691,20.8905834321696,5542.44749366471,34.9063026541646,262.22512454184
31633986.4494307,18744.5270827377,0.0107479198050898,21.8823652958314,7057.57127539985,66.9810053145075,351.129010766615
55567179.3781082,9162.95802049874,0.00889296908920839,27.9452146258989,7064.00260027925,22.9050249896239,439.894377949792
38448219.3176157,5306.39338889916,0.00858794459954938,22.9780696763552,4012.83668664238,78.1433605760043,381.606544487891
46956589.8265083,9922.81075856788,0.0102815288215717,29.2134465303473,4200.69107023576,38.4265299749477,323.606572424622
34542808.436623,6579.20429089423,0.0113536771911204,24.7693189128162,8145.80597463766,56.6666727773243,302.601265759645
54406300.6689125,6413.39797293185,0.00846071243887044,20.8232193579882,6886.34318169278,52.2134820013445,383.003103510061
40922032.1371778,10484.9675334884,0.0101471984065629,21.8716809832085,7963.61370371789,36.0939820287639,291.220911866379
45939678.5849869,11382.4842174251,0.00904231439875632,22.5343359346424,6762.13893091071,39.1405482873966,357.560947812427
30744269.4740262,14827.4862362174,0.0110871039120437,20.7375938263841,8420.63176510223,57.9993898034092,251.797698711659
58106214.8078081,5632.73048886386,0.00948033546402142,25.9100513050793,8197.02709089287,68.657938377223,465.305064270244
37112374.0884018,13838.6631558067,0.0118124980596865,22.549458006335,8475.69900872312,23.5575297711173,282.171211311968
49762592.131777,7763.5929490067,0.00893420645248156,20.4213664369623,7860.18351043084,21.3262159770071,294.960832580895
32794953.8434413,13563.3611286675,0.0116037959607993,21.726944724416,4465.17693485412,76.7800535107448,468.246818278619
52124857.9139851,17378.0816703359,0.0117986642619181,28.0562045216366,4114.51548514093,53.5981803663983,318.343864621267
39874440.5737185,9856.78453006724,0.0101641067149421,20.4462155396388,7396.62403348064,41.3718576145443,370.387207462745
43222727.7069547,8500.762728058,0.00902138063061458,23.9220290176875,8578.56771692959,38.3249457945558,306.354857819249
32605623.1202887,16720.5509360123,0.00839591383986043,23.1361960266575,4387.33342875691,54.0286392621798,374.276752814329
56302614.6499927,12245.0697381231,0.00843266330521001,23.8619128149152,4841.14338317104,70.9906158317314,446.060712538441
37363417.2414402,7446.00808540656,0.00963414491385636,22.2593661640404,5510.96076589146,46.5148536037661,272.937165605879
48287205.6145818,6990.21069268384,0.0114874056807208,26.1802428816692,5400.32075167324,66.7980122738557,441.111410996176
35239322.4130435,10524.739283611,0.0106715359107277,23.8855412144986,5315.68949523254,51.6479841388489,220.608189995335
53632059.5006754,5195.2240880494,0.0106869573604934,24.5865010454367,4559.00855613566,68.7959139680426,359.85264574322
