iter	RMSE
802	0.003913964025
803	0.003909715737
804	0.003903252573
805	0.003901329546
806	0.003894848258
807	0.003888385841
808	0.003886801309
809	0.003880909622
810	0.003871705496
811	0.003867114663
812	0.003859327733
813	0.003855914535
814	0.003852095454
815	0.003844981837
816	0.003840616629
817	0.003832063378
818	0.003826269618
819	0.00381884484
820	0.003811706302
821	0.003808525859
822	0.003804952421
823	0.003802953282
824	0.003795425152
825	0.003791373226
826	0.003785855675
827	0.00378205845
828	0.003775091327
829	0.003767463647
830	0.003762381116
831	0.003758587891
832	0.003756667988
833	0.003751849837
834	0.00374751589
835	0.00374014868
836	0.00373281885
837	0.00372565822
838	0.003721438321
839	0.003719732067
840	0.003717866601
841	0.003709161786
842	0.003704712383
843	0.003702171387
844	0.003693724182
845	0.003684759241
846	0.003680777036
847	0.003679365486
848	0.003676004009
849	0.003672417297
850	0.003661902804
851	0.003657964349
852	0.003652142334
853	0.003648591075
854	0.003645334515
855	0.003634710093
856	0.003630707145
857	0.003628900297
858	0.00362118789
859	0.003618093387
860	0.00361659189
861	0.003612682001
862	0.003608880099
863	0.003605880133
864	0.003598930642
865	0.003597618897
866	0.003594066967
867	0.003593212852
868	0.003586165338
869	0.003585664423
870	0.003579769533
871	0.003571852765
872	0.003566406758
873	0.003560870005
874	0.003556115504
875	0.003555639271
876	0.003548100759
877	0.003541287898
878	0.003536807134
879	0.003534324718
880	0.00353175223
881	0.003527296492
882	0.003521315985
883	0.003515453941
884	0.003507434228
885	0.003502530617
886	0.003499150433
887	0.003495459788
888	0.003494429937
889	0.003492511327
890	0.003488423613
891	0.003487609575
892	0.003481562043
893	0.003476938248
894	0.003472125286
895	0.003471429229
896	0.003469020522
897	0.003464644917
898	0.003455114023
899	0.003451191903
900	0.003443607542
901	0.003436574205
902	0.003433629809
903	0.003431918892
904	0.003429526123
905	0.003421725259
906	0.003416647184
907	0.003406323277
908	0.003404106786
909	0.003395278789
910	0.003393099311
911	0.003389201437
912	0.003384717275
913	0.00337915259
914	0.003374773673
915	0.003368647463
916	0.003361583714
917	0.003357818947
918	0.003351492171
919	0.003346172629
920	0.003342639198
921	0.00334001114
922	0.003336520666
923	0.003330996676
924	0.003330373375
925	0.003322532308
926	0.003314505367
927	0.003311494746
928	0.003307188919
929	0.003300696592
930	0.003295194647
931	0.00329011833
932	0.003287007385
933	0.003282114581
934	0.003278864447
935	0.003275180696
936	0.003269618052
937	0.003268527083
938	0.003262851498
939	0.003257624727
940	0.003252128608
941	0.00324390755
942	0.003240496349
943	0.003235181043
944	0.003228904353
945	0.003225673045
946	0.00322050335
947	0.003217489037
948	0.003211715142
949	0.003206347781
950	0.003204739038
951	0.003203474736
952	0.003201071318
953	0.003196255375
954	0.003192778748
955	0.00318667924
956	0.003182129075
957	0.003181860009
958	0.003175574117
959	0.003175139519
960	0.003174597215
961	0.003174243435
962	0.00316590865
963	0.003162013943
964	0.00315924002
965	0.003152925285
966	0.003147389985
967	0.003146579955
968	0.00314373261
969	0.003139061895
970	0.003134856234
971	0.003129933637
972	0.003122201018
973	0.003120726812
974	0.003114164633
975	0.003107859081
976	0.003104987393
977	0.003103738801
978	0.003100896574
979	0.003099778237
980	0.00309423825
981	0.003091230531
982	0.003088911476
983	0.003086996573
984	0.003082809778
985	0.003078875309
986	0.003078483085
987	0.00307236388
988	0.003068511494
989	0.003066301799
990	0.003061212512
991	0.003053591427
992	0.003050024931
993	0.00304917943
994	0.003042602161
995	0.003039056485
996	0.003034314697
997	0.003024940895
998	0.003020704387
999	0.0030163957
1000	0.00301390112
1001	0.003005786535
1002	0.003001883808
1003	0.003000801945
1004	0.002994437298
1005	0.002990298072
1006	0.002987967091
1007	0.002982485906
1008	0.00297904424
1009	0.002977794833
1010	0.002969733589
1011	0.002963565191
1012	0.002960968137
1013	0.002955659788
1014	0.002951779768
1015	0.002945989915
1016	0.002943945666
1017	0.002943615437
1018	0.002938832176
1019	0.002933798373
1020	0.002925363562
1021	0.002923486092
1022	0.002920811857
1023	0.002917552404
1024	0.002913728938
1025	0.002909833029
1026	0.002906962545
1027	0.002903126882
1028	0.002899381584
1029	0.002895297898
1030	0.002890841426
1031	0.002886986707
1032	0.002883273513
1033	0.002878577841
1034	0.002871802672
1035	0.002868150934
1036	0.002860180204
1037	0.002858220872
1038	0.002854498137
1039	0.002852879417
1040	0.002849591284
1041	0.002846231966
1042	0.002840214682
1043	0.002837652065
1044	0.002833519725
1045	0.002825827773
1046	0.002820204077
1047	0.002816485435
1048	0.002813476966
1049	0.00281161989
1050	0.002805208649
1051	0.002802094228
1052	0.002799609015
1053	0.002798629507
1054	0.002792759298
1055	0.002789298287
1056	0.002788729902
1057	0.002787128902
1058	0.002782876104
1059	0.002779300115
1060	0.002774840463
1061	0.002769545454
1062	0.002766251843
1063	0.002761830203
1064	0.0027585638
1065	0.002756350151
1066	0.00275237814
1067	0.002750282285
1068	0.00274570698
1069	0.002742853585
1070	0.002739136632
1071	0.002735974824
1072	0.002732396516
1073	0.002728837969
1074	0.002725122896
1075	0.002722812465
1076	0.002718750122
1077	0.002714315002
1078	0.00271220615
1079	0.002707540309
1080	0.002703596346
1081	0.002700423287
1082	0.002698707925
1083	0.00269318011
1084	0.002688461544
1085	0.002682574098
1086	0.002679159498
1087	0.002678602698
1088	0.00267605899
1089	0.002670856255
1090	0.002667631137
1091	0.002664822208
1092	0.002662663321
1093	0.002660008172
1094	0.002657346238
1095	0.002653686452
1096	0.00264987873
1097	0.002649006641
1098	0.002643754589
1099	0.002640095882
1100	0.002639053108
1101	0.002635961409
1102	0.00263524609
1103	0.002631363076
1104	0.00262903019
1105	0.002627266092
1106	0.002623964835
1107	0.002622287272
1108	0.002618826572
1109	0.002614009837
1110	0.002608893336
1111	0.002603778954
1112	0.002600109329
1113	0.002599825106
1114	0.002596186454
1115	0.002592133566
1116	0.002590881713
1117	0.002586643776
1118	0.00258233192
1119	0.002577589309
1120	0.002573914567
1121	0.0025712134
1122	0.002566035503
1123	0.002563031877
1124	0.002561454798
1125	0.002557126741
1126	0.00255441964
1127	0.002553965423
1128	0.002548205407
1129	0.002545628789
1130	0.002544221471
1131	0.002540677298
1132	0.00253834034
1133	0.002534881807
1134	0.002529974698
1135	0.002526728684
1136	0.002522469279
1137	0.002519300936
1138	0.00251620266
1139	0.002511543081
1140	0.002505460753
1141	0.002501026806
1142	0.002498175814
1143	0.002494969972
1144	0.002491586041
1145	0.002487512759
1146	0.002487159116
1147	0.002484303623
1148	0.002479359755
1149	0.002476595988
1150	0.002474415209
1151	0.002469247756
1152	0.002465289409
1153	0.00246183867
1154	0.002458192275
1155	0.002454741999
1156	0.002450773418
1157	0.002448361775
1158	0.00244176423
1159	0.002436641689
1160	0.002433085945
1161	0.002427289158
1162	0.002424288978
1163	0.002422247288
1164	0.002417871538
1165	0.002414742136
1166	0.002412452963
1167	0.002404829648
1168	0.00240214415
1169	0.002398368284
1170	0.002395454859
1171	0.002392856263
1172	0.002391087697
1173	0.002390509282
1174	0.002385068359
1175	0.002383034131
1176	0.002381667575
1177	0.002376396091
1178	0.002374836837
1179	0.002372871796
1180	0.002372341441
1181	0.002369445093
1182	0.002367805796
1183	0.00236429521
1184	0.002358703753
1185	0.00235492781
1186	0.002353596153
1187	0.002351592035
1188	0.002347473529
1189	0.002343475319
1190	0.002338953583
1191	0.002337152615
1192	0.002335989126
1193	0.002332896243
1194	0.002327170882
1195	0.00232448311
1196	0.002321796781
1197	0.002319994462
1198	0.002317086139
1199	0.002314746949
1200	0.002312742154
1201	0.002310048155
1202	0.002307116322
1203	0.002306182454
1204	0.002305462121
1205	0.002302595175
1206	0.002299553071
1207	0.002299237797
1208	0.002294811164
1209	0.002291454222
1210	0.00229004867
1211	0.002287798004
1212	0.002285827364
1213	0.002284730859
1214	0.002283027501
1215	0.002280354944
1216	0.00227819798
1217	0.002276643236
1218	0.002271491403
1219	0.002269581217
1220	0.002266830863
1221	0.002265732874
1222	0.002262790741
1223	0.002259818118
1224	0.002257417995
1225	0.00225350229
1226	0.002249568694
1227	0.002247749976
1228	0.002243898486
1229	0.002240691468
1230	0.002237550719
1231	0.002235768639
1232	0.00223481215
1233	0.00223349434
1234	0.002231628475
1235	0.002228679951
1236	0.002226838472
1237	0.002225787339
1238	0.002221816632
1239	0.002219966755
1240	0.002217728351
1241	0.002214288057
1242	0.002211004499
1243	0.002208613233
1244	0.00220637247
1245	0.002200075928
1246	0.002198518264
1247	0.002196252867
1248	0.00219422505
1249	0.002192158623
1250	0.002189680382
1251	0.002187595391
1252	0.002185819439
1253	0.002183348847
1254	0.002180649323
1255	0.002177434197
1256	0.002177119738
1257	0.002174547428
1258	0.00217266276
1259	0.002169993502
1260	0.002166898302
1261	0.002163784094
1262	0.002161908042
1263	0.002157186876
1264	0.002152878393
1265	0.002150516635
1266	0.002149901515
1267	0.002148211964
1268	0.002145969748
1269	0.002142795582
1270	0.00214091346
1271	0.002139193497
1272	0.002136470254
1273	0.002133006504
1274	0.002128647233
1275	0.002127130751
1276	0.002123805179
1277	0.002122275711
1278	0.002118890618
1279	0.002117425553
1280	0.002113921768
1281	0.00211167685
1282	0.002108138401
1283	0.002105808124
1284	0.002102160827
1285	0.002100968502
1286	0.002099860529
1287	0.002096342266
1288	0.002095339609
1289	0.002092318076
1290	0.00209003269
1291	0.002088036451
1292	0.002083738386
1293	0.002082769033
1294	0.002081989448
1295	0.002079871793
1296	0.002076107666
1297	0.002072490383
1298	0.002071649879
1299	0.002069105414
1300	0.002063616712
1301	0.002062077625
1302	0.002059253429
1303	0.002056527279
1304	0.00205368699
1305	0.002052955822
1306	0.002052587132
1307	0.002051086162
1308	0.002048040281
1309	0.002047378544
1310	0.002045125112
1311	0.002043668189
1312	0.002041516547
1313	0.002038816061
1314	0.002037103659
1315	0.002034776211
1316	0.002032673245
1317	0.002031816805
1318	0.002031157648
1319	0.002028231233
1320	0.002026020194
1321	0.002022811662
1322	0.002021322883
1323	0.002020728797
1324	0.002019972456
1325	0.002015258547
1326	0.002012822958
1327	0.002010989085
1328	0.002008162897
1329	0.002007129553
1330	0.00200443361
1331	0.002002492864
1332	0.001999806104
1333	0.001999213091
1334	0.001996587376
1335	0.001996246309
1336	0.001993373392
1337	0.00199317817
1338	0.001990854801
1339	0.001988749259
1340	0.001985901962
1341	0.001983672472
1342	0.001981457168
1343	0.001979132317
1344	0.001978811331
1345	0.00197578705
1346	0.001970939377
1347	0.001970152889
1348	0.001967504361
1349	0.00196623988
1350	0.001965500027
1351	0.001963755618
1352	0.001963469551
1353	0.001960856665
1354	0.001959261001
1355	0.001956774405
1356	0.001953979886
1357	0.001953452112
1358	0.00195158258
1359	0.001949241964
1360	0.001948443552
1361	0.001947718833
1362	0.001947301238
1363	0.001945482464
1364	0.00194251798
1365	0.00194044332
1366	0.001939162087
1367	0.001938867809
1368	0.001936078432
1369	0.001934928091
1370	0.001932758016
1371	0.001929347917
1372	0.001928366526
1373	0.001927677374
1374	0.001925216596
1375	0.001924015843
1376	0.001922054379
1377	0.001919299414
1378	0.001919131183
1379	0.001917223298
1380	0.001914561414
1381	0.001909452085
1382	0.001905743426
1383	0.001902032521
1384	0.001901622399
1385	0.001901340104
1386	0.001899274556
1387	0.001899140351
1388	0.001898308053
1389	0.001897230763
1390	0.001896857354
1391	0.001895718015
1392	0.001894380754
1393	0.001893907871
1394	0.001891355353
1395	0.00189042802
1396	0.001888899958
1397	0.001888372168
1398	0.001885928823
1399	0.001884258201
1400	0.001879719947
1401	0.00187508792
1402	0.001872304926
1403	0.00187133102
1404	0.001869064852
1405	0.001865568589
1406	0.001865090447
1407	0.001862751985
1408	0.001861473476
1409	0.00185952723
1410	0.001857273019
1411	0.001852232281
1412	0.001850775544
1413	0.001849596576
1414	0.001847388326
1415	0.001845444044
1416	0.001844745891
1417	0.001842667008
1418	0.001840883521
1419	0.001839769599
1420	0.001839248433
1421	0.001834815021
1422	0.001833070969
1423	0.001832771475
1424	0.001830238031
1425	0.001826998927
1426	0.001825258153
1427	0.001822692601
1428	0.00182120308
1429	0.001820549567
1430	0.001817151669
1431	0.001815154275
1432	0.001813577168
1433	0.001812378268
1434	0.001812137433
1435	0.00181009042
1436	0.00180744121
1437	0.001806169681
1438	0.001804567619
1439	0.001802403156
1440	0.001802275533
1441	0.001800027762
1442	0.001799816452
1443	0.001798974566
1444	0.001795794691
1445	0.001794653553
1446	0.001794048939
1447	0.001792180319
1448	0.001790402362
1449	0.001788169231
1450	0.001786656822
1451	0.001785442768
1452	0.001784104039
1453	0.001781957607
1454	0.001779673184
1455	0.001776655645
1456	0.001776241582
1457	0.001774278863
1458	0.001773013602
1459	0.001768741412
1460	0.00176672883
1461	0.001766027762
1462	0.001764675077
1463	0.001763913469
1464	0.001762769505
1465	0.001761825328
1466	0.00176137793
1467	0.001760252838
1468	0.001757190342
1469	0.001756471737
1470	0.001754334247
1471	0.001752554974
1472	0.001751071071
1473	0.001750176958
1474	0.001748149183
1475	0.001746541062
1476	0.001745628165
1477	0.001743325339
1478	0.00174222979
1479	0.001741260518
1480	0.001740181199
1481	0.001738975579
1482	0.001737374558
1483	0.001734931791
1484	0.001734810901
1485	0.001732631997
1486	0.00173026678
1487	0.001728968879
1488	0.001728055266
1489	0.001726739783
1490	0.001725939728
1491	0.00172479128
1492	0.001723069808
1493	0.001722269967
1494	0.001720123521
1495	0.001718156861
1496	0.001716344232
1497	0.001715513232
1498	0.001713753562
